Sample,Ref_Mic(Outside),Anti_Wave(Speaker),Err_Mic(Residual_Noise)
14625,-1,1,0
14626,-1,1,0
14627,-5,5,0
14628,-11,11,0
14629,-14,14,0
14630,-10,10,0
14631,-3,3,0
14632,0,0,0
14633,-3,3,0
14634,0,0,0
14635,6,-6,0
14636,13,-13,0
14637,14,-14,0
14638,12,-12,0
14639,9,-9,0
14640,11,-11,0
14641,15,-15,0
14642,13,-13,0
14643,6,-6,0
14644,0,0,0
14645,-1,1,0
14646,0,0,0
14647,0,0,0
14648,-6,6,0
14649,-13,13,0
14650,-12,12,0
14651,-8,8,0
14652,-6,6,0
14653,-9,9,0
14654,-12,12,0
14655,-8,8,0
14656,-2,2,0
14657,0,0,0
14658,0,0,0
14659,0,0,0
14660,0,0,0
14661,4,-4,0
14662,4,-4,0
14663,1,-1,0
14664,-1,1,0
14665,0,0,0
14666,1,-1,0
14667,2,-2,0
14668,-1,1,0
14669,-2,2,0
14670,-1,1,0
14671,-2,2,0
14672,-2,2,0
14673,-6,6,0
14674,-7,7,0
14675,-1,1,0
14676,4,-4,0
14677,2,-2,0
14678,-1,1,0
14679,-5,5,0
14680,-1,1,0
14681,4,-4,0
14682,6,-6,0
14683,8,-8,0
14684,7,-7,0
14685,10,-10,0
14686,16,-16,0
14687,17,-17,0
14688,9,-9,0
14689,4,-4,0
14690,2,-2,0
14691,4,-4,0
14692,2,-2,0
14693,-4,4,0
14694,-12,12,0
14695,-14,14,0
14696,-11,11,0
14697,-8,8,0
14698,-7,7,0
14699,-8,8,0
14700,-5,5,0
14701,0,0,0
14702,1,-1,0
14703,-3,3,0
14704,-6,6,0
14705,-1,1,0
14706,1,-1,0
14707,3,-3,0
14708,1,-1,0
14709,1,-1,0
14710,2,-2,0
14711,5,-5,0
14712,5,-5,0
14713,3,-3,0
14714,1,-1,0
14715,0,0,0
14716,2,-2,0
14717,-1,1,0
14718,-7,7,0
14719,-12,12,0
14720,-10,10,0
14721,-5,5,0
14722,-1,1,0
14723,0,0,0
14724,9,-9,0
14725,23,-23,0
14726,32,-32,0
14727,24,-24,0
14728,16,-16,0
14729,9,-9,0
14730,5,-5,0
14731,10,-10,0
14732,8,-8,0
14733,-2,2,0
14734,-10,10,0
14735,-16,16,0
14736,-14,14,0
14737,-14,14,0
14738,-19,19,0
14739,-23,23,0
14740,-21,21,0
14741,-12,12,0
14742,-1,1,0
14743,1,-1,0
14744,4,-4,0
14745,6,-6,0
14746,10,-10,0
14747,12,-12,0
14748,7,-7,0
14749,2,-2,0
14750,0,0,0
14751,0,0,0
14752,2,-2,0
14753,1,-1,0
14754,-1,1,0
14755,-2,2,0
14756,-2,2,0
14757,-4,4,0
14758,-4,4,0
14759,-5,5,0
14760,-5,5,0
14761,-7,7,0
14762,-9,9,0
14763,-13,13,0
14764,-14,14,0
14765,-7,7,0
14766,4,-4,0
14767,11,-11,0
14768,9,-9,0
14769,11,-11,0
14770,14,-14,0
14771,19,-19,0
14772,19,-19,0
14773,17,-17,0
14774,13,-13,0
14775,12,-12,0
14776,10,-10,0
14777,5,-5,0
14778,-2,2,0
14779,-9,9,0
14780,-16,16,0
14781,-13,13,0
14782,-9,9,0
14783,-11,11,0
14784,-17,17,0
14785,-16,16,0
14786,-8,8,0
14787,1,-1,0
14788,5,-5,0
14789,6,-6,0
14790,9,-9,0
14791,13,-13,0
14792,19,-19,0
14793,18,-18,0
14794,9,-9,0
14795,4,-4,0
14796,2,-2,0
14797,3,-3,0
14798,0,0,0
14799,-8,8,0
14800,-12,12,0
14801,-11,11,0
14802,-11,11,0
14803,-13,13,0
14804,-18,18,0
14805,-18,18,0
14806,-16,16,0
14807,-15,15,0
14808,-15,15,0
14809,-15,15,0
14810,-3,3,0
14811,12,-12,0
14812,24,-24,0
14813,24,-24,0
14814,24,-24,0
14815,27,-27,0
14816,33,-33,0
14817,28,-28,0
14818,15,-15,0
14819,-1,1,0
14820,-11,11,0
14821,-18,18,0
14822,-24,24,0
14823,-31,31,0
14824,-36,36,0
14825,-34,34,0
14826,-22,22,0
14827,-7,7,0
14828,5,-5,0
14829,19,-19,0
14830,26,-26,0
14831,27,-27,0
14832,32,-32,0
14833,32,-32,0
14834,21,-21,0
14835,9,-9,0
14836,-1,1,0
14837,-6,6,0
14838,-12,12,0
14839,-17,17,0
14840,-22,22,0
14841,-22,22,0
14842,-15,15,0
14843,-8,8,0
14844,-4,4,0
14845,0,0,0
14846,2,-2,0
14847,7,-7,0
14848,8,-8,0
14849,7,-7,0
14850,1,-1,0
14851,-4,4,0
14852,-11,11,0
14853,-16,16,0
14854,-18,18,0
14855,-10,10,0
14856,1,-1,0
14857,15,-15,0
14858,16,-16,0
14859,19,-19,0
14860,28,-28,0
14861,33,-33,0
14862,28,-28,0
14863,19,-19,0
14864,4,-4,0
14865,-7,7,0
14866,-13,13,0
14867,-20,20,0
14868,-26,26,0
14869,-32,32,0
14870,-32,32,0
14871,-25,25,0
14872,-11,11,0
14873,-1,1,0
14874,16,-16,0
14875,25,-25,0
14876,28,-28,0
14877,18,-18,0
14878,13,-13,0
14879,12,-12,0
14880,1,-1,0
14881,-7,7,0
14882,-11,11,0
14883,-13,13,0
14884,-14,14,0
14885,-16,16,0
14886,-18,18,0
14887,-16,16,0
14888,-8,8,0
14889,1,-1,0
14890,8,-8,0
14891,10,-10,0
14892,8,-8,0
14893,7,-7,0
14894,6,-6,0
14895,1,-1,0
14896,-8,8,0
14897,-17,17,0
14898,-21,21,0
14899,-22,22,0
14900,-10,10,0
14901,5,-5,0
14902,21,-21,0
14903,22,-22,0
14904,27,-27,0
14905,36,-36,0
14906,37,-37,0
14907,28,-28,0
14908,16,-16,0
14909,-3,3,0
14910,-14,14,0
14911,-23,23,0
14912,-28,28,0
14913,-33,33,0
14914,-32,32,0
14915,-28,28,0
14916,-13,13,0
14917,1,-1,0
14918,14,-14,0
14919,26,-26,0
14920,33,-33,0
14921,33,-33,0
14922,18,-18,0
14923,6,-6,0
14924,-2,2,0
14925,-12,12,0
14926,-26,26,0
14927,-29,29,0
14928,-30,30,0
14929,-21,21,0
14930,-13,13,0
14931,-3,3,0
14932,4,-4,0
14933,5,-5,0
14934,14,-14,0
14935,17,-17,0
14936,17,-17,0
14937,9,-9,0
14938,2,-2,0
14939,-6,6,0
14940,-10,10,0
14941,-18,18,0
14942,-23,23,0
14943,-29,29,0
14944,-22,22,0
14945,0,0,0
14946,24,-24,0
14947,40,-40,0
14948,41,-41,0
14949,37,-37,0
14950,41,-41,0
14951,37,-37,0
14952,20,-20,0
14953,0,0,0
14954,-23,23,0
14955,-38,38,0
14956,-40,40,0
14957,-37,37,0
14958,-34,34,0
14959,-26,26,0
14960,-13,13,0
14961,5,-5,0
14962,25,-25,0
14963,37,-37,0
14964,45,-45,0
14965,39,-39,0
14966,35,-35,0
14967,9,-9,0
14968,-3,3,0
14969,-21,21,0
14970,-31,31,0
14971,-39,39,0
14972,-38,38,0
14973,-28,28,0
14974,-16,16,0
14975,0,0,0
14976,8,-8,0
14977,17,-17,0
14978,19,-19,0
14979,20,-20,0
14980,19,-19,0
14981,10,-10,0
14982,0,0,0
14983,-13,13,0
14984,-25,25,0
14985,-32,32,0
14986,-35,35,0
14987,-35,35,0
14988,-27,27,0
14989,-14,14,0
14990,14,-14,0
14991,41,-41,0
14992,50,-50,0
14993,54,-54,0
14994,43,-43,0
14995,36,-36,0
14996,25,-25,0
14997,5,-5,0
14998,-17,17,0
14999,-38,38,0
15000,-50,50,0
15001,-49,49,0
15002,-34,34,0
15003,-21,21,0
15004,-6,6,0
15005,8,-8,0
15006,26,-26,0
15007,44,-44,0
15008,54,-54,0
15009,54,-54,0
15010,32,-32,0
15011,12,-12,0
15012,-7,7,0
15013,-18,18,0
15014,-30,30,0
15015,-38,38,0
15016,-37,37,0
15017,-29,29,0
15018,-12,12,0
15019,0,0,0
15020,15,-15,0
15021,20,-20,0
15022,24,-24,0
15023,23,-23,0
15024,20,-20,0
15025,10,-10,0
15026,-2,2,0
15027,-18,18,0
15028,-29,29,0
15029,-36,36,0
15030,-37,37,0
15031,-37,37,0
15032,-28,28,0
15033,-19,19,0
15034,0,0,0
15035,28,-28,0
15036,52,-52,0
15037,54,-54,0
15038,55,-55,0
15039,39,-39,0
15040,26,-26,0
15041,11,-11,0
15042,-9,9,0
15043,-34,34,0
15044,-51,51,0
15045,-57,57,0
15046,-47,47,0
15047,-29,29,0
15048,-8,8,0
15049,8,-8,0
15050,23,-23,0
15051,37,-37,0
15052,51,-51,0
15053,51,-51,0
15054,41,-41,0
15055,17,-17,0
15056,-3,3,0
15057,-26,26,0
15058,-28,28,0
15059,-36,36,0
15060,-33,33,0
15061,-25,25,0
15062,-13,13,0
15063,5,-5,0
15064,18,-18,0
15065,30,-30,0
15066,28,-28,0
15067,22,-22,0
15068,13,-13,0
15069,0,0,0
15070,-8,8,0
15071,-20,20,0
15072,-29,29,0
15073,-37,37,0
15074,-40,40,0
15075,-38,38,0
15076,-31,31,0
15077,-18,18,0
15078,-7,7,0
15079,17,-17,0
15080,36,-36,0
15081,59,-59,0
15082,53,-53,0
15083,45,-45,0
15084,25,-25,0
15085,6,-6,0
15086,-7,7,0
15087,-22,22,0
15088,-37,37,0
15089,-48,48,0
15090,-49,49,0
15091,-37,37,0
15092,-13,13,0
15093,11,-11,0
15094,26,-26,0
15095,37,-37,0
15096,44,-44,0
15097,47,-47,0
15098,44,-44,0
15099,26,-26,0
15100,1,-1,0
15101,-17,17,0
15102,-33,33,0
15103,-36,36,0
15104,-29,29,0
15105,-25,25,0
15106,-12,12,0
15107,-2,2,0
15108,14,-14,0
15109,23,-23,0
15110,27,-27,0
15111,24,-24,0
15112,12,-12,0
15113,2,-2,0
15114,-10,10,0
15115,-16,16,0
15116,-28,28,0
15117,-31,31,0
15118,-36,36,0
15119,-33,33,0
15120,-25,25,0
15121,-16,16,0
15122,-3,3,0
15123,6,-6,0
15124,27,-27,0
15125,40,-40,0
15126,59,-59,0
15127,48,-48,0
15128,37,-37,0
15129,14,-14,0
15130,-7,7,0
15131,-20,20,0
15132,-33,33,0
15133,-41,41,0
15134,-44,44,0
15135,-39,39,0
15136,-21,21,0
15137,0,0,0
15138,28,-28,0
15139,37,-37,0
15140,43,-43,0
15141,41,-41,0
15142,37,-37,0
15143,29,-29,0
15144,11,-11,0
15145,-12,12,0
15146,-30,30,0
15147,-38,38,0
15148,-38,38,0
15149,-20,20,0
15150,-11,11,0
15151,4,-4,0
15152,14,-14,0
15153,24,-24,0
15154,31,-31,0
15155,27,-27,0
15156,19,-19,0
15157,3,-3,0
15158,-8,8,0
15159,-20,20,0
15160,-21,21,0
15161,-26,26,0
15162,-28,28,0
15163,-30,30,0
15164,-27,27,0
15165,-19,19,0
15166,-9,9,0
15167,5,-5,0
15168,14,-14,0
15169,34,-34,0
15170,38,-38,0
15171,52,-52,0
15172,37,-37,0
15173,23,-23,0
15174,0,0,0
15175,-21,21,0
15176,-30,30,0
15177,-37,37,0
15178,-38,38,0
15179,-34,34,0
15180,-27,27,0
15181,-11,11,0
15182,5,-5,0
15183,31,-31,0
15184,36,-36,0
15185,40,-40,0
15186,30,-30,0
15187,20,-20,0
15188,11,-11,0
15189,0,0,0
15190,-10,10,0
15191,-22,22,0
15192,-34,34,0
15193,-38,38,0
15194,-16,16,0
15195,-11,11,0
15196,10,-10,0
15197,16,-16,0
15198,23,-23,0
15199,23,-23,0
15200,22,-22,0
15201,19,-19,0
15202,2,-2,0
15203,-8,8,0
15204,-20,20,0
15205,-23,23,0
15206,-23,23,0
15207,-25,25,0
15208,-27,27,0
15209,-23,23,0
15210,-20,20,0
15211,-5,5,0
15212,4,-4,0
15213,18,-18,0
15214,33,-33,0
15215,43,-43,0
15216,41,-41,0
15217,35,-35,0
15218,14,-14,0
15219,-2,2,0
15220,-18,18,0
15221,-22,22,0
15222,-32,32,0
15223,-31,31,0
15224,-30,30,0
15225,-17,17,0
15226,2,-2,0
15227,19,-19,0
15228,36,-36,0
15229,39,-39,0
15230,36,-36,0
15231,28,-28,0
15232,19,-19,0
15233,7,-7,0
15234,-11,11,0
15235,-23,23,0
15236,-43,43,0
15237,-41,41,0
15238,-35,35,0
15239,-19,19,0
15240,1,-1,0
15241,11,-11,0
15242,21,-21,0
15243,20,-20,0
15244,26,-26,0
15245,18,-18,0
15246,11,-11,0
15247,-1,1,0
15248,-15,15,0
15249,-21,21,0
15250,-25,25,0
15251,-23,23,0
15252,-26,26,0
15253,-23,23,0
15254,-21,21,0
15255,-14,14,0
15256,-2,2,0
15257,7,-7,0
15258,22,-22,0
15259,33,-33,0
15260,42,-42,0
15261,37,-37,0
15262,32,-32,0
15263,15,-15,0
15264,-2,2,0
15265,-11,11,0
15266,-18,18,0
15267,-23,23,0
15268,-24,24,0
15269,-22,22,0
15270,-13,13,0
15271,-2,2,0
15272,15,-15,0
15273,23,-23,0
15274,29,-29,0
15275,26,-26,0
15276,21,-21,0
15277,13,-13,0
15278,6,-6,0
15279,-5,5,0
15280,-15,15,0
15281,-30,30,0
15282,-32,32,0
15283,-31,31,0
15284,-21,21,0
15285,1,-1,0
15286,15,-15,0
15287,32,-32,0
15288,33,-33,0
15289,35,-35,0
15290,28,-28,0
15291,14,-14,0
15292,-1,1,0
15293,-17,17,0
15294,-24,24,0
15295,-33,33,0
15296,-31,31,0
15297,-31,31,0
15298,-30,30,0
15299,-25,25,0
15300,-14,14,0
15301,-2,2,0
15302,7,-7,0
15303,29,-29,0
15304,36,-36,0
15305,49,-49,0
15306,39,-39,0
15307,27,-27,0
15308,10,-10,0
15309,-10,10,0
15310,-17,17,0
15311,-26,26,0
15312,-28,28,0
15313,-26,26,0
15314,-20,20,0
15315,-11,11,0
15316,0,0,0
15317,18,-18,0
15318,23,-23,0
15319,26,-26,0
15320,19,-19,0
15321,12,-12,0
15322,3,-3,0
15323,-5,5,0
15324,-12,12,0
15325,-18,18,0
15326,-22,22,0
15327,-23,23,0
15328,-10,10,0
15329,-1,1,0
15330,14,-14,0
15331,17,-17,0
15332,19,-19,0
15333,16,-16,0
15334,15,-15,0
15335,13,-13,0
15336,2,-2,0
15337,-4,4,0
15338,-15,15,0
15339,-18,18,0
15340,-22,22,0
15341,-19,19,0
15342,-18,18,0
15343,-13,13,0
15344,-12,12,0
15345,-6,6,0
15346,2,-2,0
15347,11,-11,0
15348,28,-28,0
15349,34,-34,0
15350,35,-35,0
15351,26,-26,0
15352,9,-9,0
15353,-1,1,0
15354,-16,16,0
15355,-18,18,0
15356,-24,24,0
15357,-21,21,0
15358,-22,22,0
15359,-13,13,0
15360,0,0,0
15361,11,-11,0
15362,23,-23,0
15363,23,-23,0
15364,21,-21,0
15365,8,-8,0
15366,-2,2,0
15367,-9,9,0
15368,-16,16,0
15369,-12,12,0
15370,-14,14,0
15371,-13,13,0
15372,-13,13,0
15373,0,0,0
15374,5,-5,0
15375,15,-15,0
15376,19,-19,0
15377,11,-11,0
15378,9,-9,0
15379,4,-4,0
15380,5,-5,0
15381,-2,2,0
15382,-9,9,0
15383,-15,15,0
15384,-20,20,0
15385,-17,17,0
15386,-14,14,0
15387,-10,10,0
15388,-11,11,0
15389,-11,11,0
15390,-6,6,0
15391,0,0,0
15392,14,-14,0
15393,25,-25,0
15394,35,-35,0
15395,24,-24,0
15396,12,-12,0
15397,0,0,0
15398,-16,16,0
15399,-20,20,0
15400,-19,19,0
15401,-16,16,0
15402,-16,16,0
15403,-11,11,0
15404,-2,2,0
15405,10,-10,0
15406,26,-26,0
15407,33,-33,0
15408,32,-32,0
15409,19,-19,0
15410,5,-5,0
15411,-6,6,0
15412,-9,9,0
15413,-9,9,0
15414,-13,13,0
15415,-19,19,0
15416,-22,22,0
15417,-8,8,0
15418,-2,2,0
15419,15,-15,0
15420,21,-21,0
15421,21,-21,0
15422,15,-15,0
15423,7,-7,0
15424,5,-5,0
15425,-1,1,0
15426,0,0,0
15427,-10,10,0
15428,-15,15,0
15429,-20,20,0
15430,-18,18,0
15431,-9,9,0
15432,-5,5,0
15433,-2,2,0
15434,-3,3,0
15435,0,0,0
15436,0,0,0
15437,16,-16,0
15438,23,-23,0
15439,29,-29,0
15440,20,-20,0
15441,1,-1,0
15442,-6,6,0
15443,-21,21,0
15444,-19,19,0
15445,-21,21,0
15446,-17,17,0
15447,-19,19,0
15448,-9,9,0
15449,3,-3,0
15450,15,-15,0
15451,31,-31,0
15452,34,-34,0
15453,27,-27,0
15454,15,-15,0
15455,0,0,0
15456,-5,5,0
15457,-12,12,0
15458,-11,11,0
15459,-23,23,0
15460,-16,16,0
15461,-19,19,0
15462,-7,7,0
15463,6,-6,0
15464,15,-15,0
15465,25,-25,0
15466,18,-18,0
15467,19,-19,0
15468,9,-9,0
15469,8,-8,0
15470,1,-1,0
15471,-6,6,0
15472,-12,12,0
15473,-16,16,0
15474,-16,16,0
15475,-15,15,0
15476,-8,8,0
15477,-6,6,0
15478,-3,3,0
15479,-6,6,0
15480,-4,4,0
15481,0,0,0
15482,12,-12,0
15483,21,-21,0
15484,29,-29,0
15485,18,-18,0
15486,4,-4,0
15487,-2,2,0
15488,-15,15,0
15489,-15,15,0
15490,-17,17,0
15491,-17,17,0
15492,-18,18,0
15493,-14,14,0
15494,-5,5,0
15495,5,-5,0
15496,22,-22,0
15497,23,-23,0
15498,22,-22,0
15499,12,-12,0
15500,2,-2,0
15501,-5,5,0
15502,-10,10,0
15503,-11,11,0
15504,-13,13,0
15505,-11,11,0
15506,-15,15,0
15507,-3,3,0
15508,4,-4,0
15509,12,-12,0
15510,17,-17,0
15511,12,-12,0
15512,7,-7,0
15513,1,-1,0
15514,0,0,0
15515,-4,4,0
15516,-5,5,0
15517,-9,9,0
15518,-10,10,0
15519,-14,14,0
15520,-13,13,0
15521,-7,7,0
15522,-4,4,0
15523,-3,3,0
15524,-4,4,0
15525,-3,3,0
15526,3,-3,0
15527,16,-16,0
15528,22,-22,0
15529,32,-32,0
15530,28,-28,0
15531,9,-9,0
15532,-3,3,0
15533,-17,17,0
15534,-20,20,0
15535,-24,24,0
15536,-20,20,0
15537,-21,21,0
15538,-16,16,0
15539,-6,6,0
15540,4,-4,0
15541,22,-22,0
15542,30,-30,0
15543,33,-33,0
15544,25,-25,0
15545,10,-10,0
15546,-2,2,0
15547,-13,13,0
15548,-10,10,0
15549,-17,17,0
15550,-11,11,0
15551,-22,22,0
15552,-16,16,0
15553,-3,3,0
15554,-2,2,0
15555,10,-10,0
15556,7,-7,0
15557,8,-8,0
15558,0,0,0
15559,-1,1,0
15560,2,-2,0
15561,0,0,0
15562,4,-4,0
15563,-1,1,0
15564,-6,6,0
15565,-11,11,0
15566,-10,10,0
15567,-9,9,0
15568,-7,7,0
15569,-4,4,0
15570,-3,3,0
15571,5,-5,0
15572,12,-12,0
15573,24,-24,0
15574,26,-26,0
15575,23,-23,0
15576,3,-3,0
15577,-11,11,0
15578,-25,25,0
15579,-27,27,0
15580,-22,22,0
15581,-10,10,0
15582,-2,2,0
15583,11,-11,0
15584,22,-22,0
15585,25,-25,0
15586,29,-29,0
15587,26,-26,0
15588,20,-20,0
15589,9,-9,0
15590,-5,5,0
15591,-13,13,0
15592,-18,18,0
15593,-12,12,0
15594,-16,16,0
15595,-11,11,0
15596,-10,10,0
15597,-1,1,0
15598,11,-11,0
15599,15,-15,0
15600,22,-22,0
15601,11,-11,0
15602,4,-4,0
15603,-6,6,0
15604,-15,15,0
15605,-14,14,0
15606,-15,15,0
15607,-10,10,0
15608,-11,11,0
15609,-6,6,0
15610,-1,1,0
15611,2,-2,0
15612,1,-1,0
15613,2,-2,0
15614,1,-1,0
15615,4,-4,0
15616,5,-5,0
15617,15,-15,0
15618,19,-19,0
15619,30,-30,0
15620,21,-21,0
15621,11,-11,0
15622,-6,6,0
15623,-29,29,0
15624,-30,30,0
15625,-27,27,0
15626,-13,13,0
15627,-1,1,0
15628,7,-7,0
15629,5,-5,0
15630,12,-12,0
15631,24,-24,0
15632,23,-23,0
15633,20,-20,0
15634,7,-7,0
15635,-9,9,0
15636,-19,19,0
15637,-24,24,0
15638,-16,16,0
15639,-16,16,0
15640,-7,7,0
15641,-7,7,0
15642,4,-4,0
15643,9,-9,0
15644,16,-16,0
15645,20,-20,0
15646,10,-10,0
15647,4,-4,0
15648,-8,8,0
15649,-9,9,0
15650,-13,13,0
15651,-11,11,0
15652,-8,8,0
15653,-6,6,0
15654,-3,3,0
15655,-2,2,0
15656,1,-1,0
15657,0,0,0
15658,1,-1,0
15659,-3,3,0
15660,-3,3,0
15661,-5,5,0
15662,4,-4,0
15663,10,-10,0
15664,26,-26,0
15665,23,-23,0
15666,19,-19,0
15667,3,-3,0
15668,-13,13,0
15669,-17,17,0
15670,-22,22,0
15671,-15,15,0
15672,-9,9,0
15673,-4,4,0
15674,-3,3,0
15675,1,-1,0
15676,15,-15,0
15677,21,-21,0
15678,24,-24,0
15679,18,-18,0
15680,4,-4,0
15681,-7,7,0
15682,-17,17,0
15683,-16,16,0
15684,-17,17,0
15685,-10,10,0
15686,-7,7,0
15687,0,0,0
15688,4,-4,0
15689,12,-12,0
15690,16,-16,0
15691,11,-11,0
15692,6,-6,0
15693,-4,4,0
15694,-9,9,0
15695,-11,11,0
15696,-8,8,0
15697,-6,6,0
15698,-3,3,0
15699,-3,3,0
15700,-1,1,0
15701,-3,3,0
15702,0,0,0
15703,0,0,0
15704,-3,3,0
15705,-5,5,0
15706,-10,10,0
15707,-1,1,0
15708,5,-5,0
15709,24,-24,0
15710,28,-28,0
15711,29,-29,0
15712,10,-10,0
15713,-7,7,0
15714,-14,14,0
15715,-24,24,0
15716,-19,19,0
15717,-10,10,0
15718,-12,12,0
15719,-7,7,0
15720,-2,2,0
15721,10,-10,0
15722,16,-16,0
15723,23,-23,0
15724,20,-20,0
15725,8,-8,0
15726,-2,2,0
15727,-10,10,0
15728,-14,14,0
15729,-12,12,0
15730,-9,9,0
15731,-4,4,0
15732,0,0,0
15733,4,-4,0
15734,15,-15,0
15735,10,-10,0
15736,13,-13,0
15737,2,-2,0
15738,-3,3,0
15739,-9,9,0
15740,-9,9,0
15741,-5,5,0
15742,-1,1,0
15743,2,-2,0
15744,1,-1,0
15745,3,-3,0
15746,-1,1,0
15747,-3,3,0
15748,-6,6,0
15749,-10,10,0
15750,-11,11,0
15751,-17,17,0
15752,-13,13,0
15753,-1,1,0
15754,13,-13,0
15755,34,-34,0
15756,35,-35,0
15757,24,-24,0
15758,9,-9,0
15759,-9,9,0
15760,-18,18,0
15761,-21,21,0
15762,-17,17,0
15763,-19,19,0
15764,-14,14,0
15765,-10,10,0
15766,0,0,0
15767,16,-16,0
15768,27,-27,0
15769,31,-31,0
15770,23,-23,0
15771,9,-9,0
15772,2,-2,0
15773,-9,9,0
15774,-7,7,0
15775,-16,16,0
15776,-9,9,0
15777,-12,12,0
15778,-8,8,0
15779,1,-1,0
15780,8,-8,0
15781,17,-17,0
15782,7,-7,0
15783,5,-5,0
15784,-9,9,0
15785,-14,14,0
15786,-14,14,0
15787,-12,12,0
15788,-5,5,0
15789,-2,2,0
15790,2,-2,0
15791,2,-2,0
15792,3,-3,0
15793,2,-2,0
15794,0,0,0
15795,-5,5,0
15796,-8,8,0
15797,-10,10,0
15798,-3,3,0
15799,6,-6,0
15800,27,-27,0
15801,34,-34,0
15802,33,-33,0
15803,12,-12,0
15804,-8,8,0
15805,-19,19,0
15806,-26,26,0
15807,-25,25,0
15808,-15,15,0
15809,-15,15,0
15810,-12,12,0
15811,-7,7,0
15812,5,-5,0
15813,19,-19,0
15814,27,-27,0
15815,26,-26,0
15816,16,-16,0
15817,5,-5,0
15818,-3,3,0
15819,-12,12,0
15820,-14,14,0
15821,-16,16,0
15822,-13,13,0
15823,-8,8,0
15824,0,0,0
15825,14,-14,0
15826,16,-16,0
15827,17,-17,0
15828,9,-9,0
15829,0,0,0
15830,-8,8,0
15831,-11,11,0
15832,-7,7,0
15833,-4,4,0
15834,1,-1,0
15835,1,-1,0
15836,4,-4,0
15837,1,-1,0
15838,0,0,0
15839,0,0,0
15840,-6,6,0
15841,-8,8,0
15842,-11,11,0
15843,-11,11,0
15844,0,0,0
15845,14,-14,0
15846,42,-42,0
15847,42,-42,0
15848,34,-34,0
15849,16,-16,0
15850,-9,9,0
15851,-21,21,0
15852,-30,30,0
15853,-27,27,0
15854,-26,26,0
15855,-23,23,0
15856,-19,19,0
15857,-9,9,0
15858,9,-9,0
15859,21,-21,0
15860,29,-29,0
15861,25,-25,0
15862,14,-14,0
15863,6,-6,0
15864,-2,2,0
15865,-2,2,0
15866,-10,10,0
15867,-7,7,0
15868,-12,12,0
15869,-4,4,0
15870,0,0,0
15871,7,-7,0
15872,13,-13,0
15873,4,-4,0
15874,-1,1,0
15875,-13,13,0
15876,-17,17,0
15877,-16,16,0
15878,-7,7,0
15879,-1,1,0
15880,3,-3,0
15881,2,-2,0
15882,-1,1,0
15883,-5,5,0
15884,-9,9,0
15885,-11,11,0
15886,-15,15,0
15887,-14,14,0
15888,-15,15,0
15889,-6,6,0
15890,10,-10,0
15891,33,-33,0
15892,44,-44,0
15893,45,-45,0
15894,23,-23,0
15895,0,0,0
15896,-14,14,0
15897,-23,23,0
15898,-24,24,0
15899,-15,15,0
15900,-16,16,0
15901,-12,12,0
15902,-3,3,0
15903,11,-11,0
15904,29,-29,0
15905,35,-35,0
15906,33,-33,0
15907,16,-16,0
15908,-1,1,0
15909,-13,13,0
15910,-21,21,0
15911,-18,18,0
15912,-18,18,0
15913,-7,7,0
15914,-3,3,0
15915,4,-4,0
15916,17,-17,0
15917,15,-15,0
15918,19,-19,0
15919,4,-4,0
15920,-2,2,0
15921,-12,12,0
15922,-16,16,0
15923,-13,13,0
15924,-11,11,0
15925,-2,2,0
15926,-2,2,0
15927,2,-2,0
15928,-2,2,0
15929,-4,4,0
15930,-8,8,0
15931,-12,12,0
15932,-13,13,0
15933,-15,15,0
15934,-13,13,0
15935,-1,1,0
15936,14,-14,0
15937,43,-43,0
15938,39,-39,0
15939,33,-33,0
15940,10,-10,0
15941,-16,16,0
15942,-25,25,0
15943,-32,32,0
15944,-29,29,0
15945,-22,22,0
15946,-15,15,0
15947,-8,8,0
15948,3,-3,0
15949,23,-23,0
15950,32,-32,0
15951,34,-34,0
15952,25,-25,0
15953,10,-10,0
15954,-2,2,0
15955,-14,14,0
15956,-18,18,0
15957,-16,16,0
15958,-15,15,0
15959,-9,9,0
15960,0,0,0
15961,5,-5,0
15962,16,-16,0
15963,17,-17,0
15964,13,-13,0
15965,2,-2,0
15966,-7,7,0
15967,-10,10,0
15968,-13,13,0
15969,-7,7,0
15970,-5,5,0
15971,0,0,0
15972,-3,3,0
15973,-4,4,0
15974,-11,11,0
15975,-12,12,0
15976,-11,11,0
15977,-12,12,0
15978,-11,11,0
15979,-11,11,0
15980,-9,9,0
15981,12,-12,0
15982,26,-26,0
15983,46,-46,0
15984,42,-42,0
15985,27,-27,0
15986,6,-6,0
15987,-15,15,0
15988,-21,21,0
15989,-25,25,0
15990,-19,19,0
15991,-24,24,0
15992,-18,18,0
15993,-11,11,0
15994,2,-2,0
15995,24,-24,0
15996,33,-33,0
15997,35,-35,0
15998,23,-23,0
15999,6,-6,0
16000,-5,5,0
16001,-16,16,0
16002,-11,11,0
16003,-17,17,0
16004,-9,9,0
16005,-7,7,0
16006,1,-1,0
16007,13,-13,0
16008,15,-15,0
16009,21,-21,0
16010,6,-6,0
16011,1,-1,0
16012,-8,8,0
16013,-8,8,0
16014,-5,5,0
16015,-3,3,0
16016,1,-1,0
16017,-1,1,0
16018,-5,5,0
16019,-9,9,0
16020,-12,12,0
16021,-15,15,0
16022,-15,15,0
16023,-16,16,0
16024,-17,17,0
16025,-16,16,0
